14.68	3.87266168
14.69	3.874374504
14.70	3.876087764
14.71	3.877801459
14.72	3.87951559
14.73	3.881217437
14.74	3.882932439
14.75	3.884647877
14.76	3.886363752
14.77	3.888080064
14.78	3.889784084
14.79	3.891501268
14.80	3.893218889
14.81	3.894936947
14.82	3.896650481
14.83	3.898369412
14.84	3.900076043
14.85	3.901795849
14.86	3.903516092
14.87	3.905236774
14.88	3.906957895
14.89	3.908666708
14.90	3.910388705
14.91	3.91211114
14.92	3.913834015
14.93	3.91555733
14.94	3.917281083
14.95	3.918992521
14.96	3.920717153
14.97	3.922442225
14.98	3.924167737
14.99	3.92589369
15.00	3.92760732
15.01	3.929334152
15.02	3.931061425
